0.000 1.000 2.000 3.000 4.000 5.000 6.000 7.000 8.000 9.000 10.000 11.000 12.000 13.000 14.000 15.000 16.000 17.000 18.000 19.000 20.000 21.000 22.000 23.000 24.000 25.000 26.000 27.000 28.000 29.000 30.000 31.000 32.000 33.000 34.000 35.000 36.000 37.000 38.000 39.000 40.000 41.000 42.000 43.000 44.000 45.000 46.000 47.000 48.000 49.000 50.000 51.000 52.000 53.000 54.000 55.000 56.000 57.000 58.000 59.000 60.000 61.000 62.000 63.000 64.000 65.000 66.000 67.000 68.000 69.000 70.000 71.000 72.000 73.000 74.000 75.000 76.000 77.000 78.000 79.000 80.000 81.000 82.000 83.000 84.000 85.000 86.000 87.000 88.000 89.000 90.000 91.000 92.000 93.000 94.000 95.000 96.000 97.000 98.000 99.000 100.000 101.000 102.000 103.000 104.000 105.000 106.000 107.000 108.000 109.000 110.000 111.000 112.000 113.000 114.000 115.000 116.000 117.000 118.000 119.000 120.000 121.000 122.000 123.000 124.000 125.000 126.000 127.000 128.000 129.000 130.000 131.000 132.000 133.000 134.000 135.000 136.000 137.000 138.000 139.000 140.000 141.000 142.000 143.000 144.000 145.000 146.000 147.000 148.000 149.000 150.000 151.000 152.000 153.000 154.000 155.000 156.000 157.000 158.000 159.000 160.000 161.000 162.000 163.000 164.000 165.000 166.000 167.000 168.000 169.000 170.000 171.000 172.000 173.000 174.000 175.000 176.000 177.000 178.000 179.000 180.000 181.000 182.000 183.000 184.000 185.000 186.000 187.000 188.000 189.000 190.000 191.000 192.000 193.000 194.000 195.000 196.000 197.000 198.000 199.000 200.000 201.000 202.000
0.000 0.010 0.020 0.030 0.040 0.050 0.060 0.070 0.080 0.090 0.100 0.110 0.120 0.130 0.140 0.150 0.160 0.170 0.180 0.190 0.200 0.210 0.220 0.230 0.240 0.250 0.260 0.270 0.280 0.290 0.300 0.310 0.320 0.330 0.340 0.350 0.360 0.370 0.380 0.390 0.400 0.410 0.420 0.430 0.440 0.450 0.460 0.470 0.480 0.490 0.500 0.510 0.520 0.530 0.540 0.550 0.560 0.570 0.580 0.590 0.600 0.610 0.620 0.630 0.640 0.650 0.660 0.670 0.680 0.690 0.700 0.710 0.720 0.730 0.740 0.750 0.760 0.770 0.780 0.790 0.800 0.810 0.820 0.830 0.840 0.850 0.860 0.870 0.880 0.890 0.900 0.910 0.920 0.930 0.940 0.950 0.960 0.970 0.980 0.990 1.000
    7.713508729999999e+00     7.950201529999999e+00     7.765639960000000e+00     8.699705920000000e+00     8.716461710000001e+00     9.216408840000000e+00     8.209453829999999e+00     9.245958840000000e+00     6.886941020000000e+00     7.267261170000000e+00     8.799107230000001e+00     8.188909020000001e+00     8.846248310000000e+00     8.123253200000001e+00     8.138009040000000e+00     9.214209530000002e+00     8.332594980000000e+00     8.301105580000002e+00     8.297362540000000e+00     8.609485449999999e+00     7.744104590000001e+00     7.994211340000000e+00     7.611774250000000e+00     7.812709550000000e+00     8.279481040000000e+00     7.914491009999999e+00     9.029681720000001e+00     8.572950670000001e+00     8.828910260000001e+00     7.677736290000000e+00     8.295232889999999e+00     6.891860740000000e+00     9.525550019999999e+00     8.853928000000000e+00     7.604983430000000e+00     7.869404370000000e+00     9.460638449999999e+00     8.531714239999999e+00     7.735307190000000e+00     7.089186250000000e+00     7.864172430000000e+00     7.190480350000001e+00     7.435140970000000e+00     7.853687129999999e+00     7.936292710000000e+00     8.259962900000001e+00     8.258817990000001e+00     9.037505160000000e+00     8.461399150000000e+00     8.594790350000000e+00     7.589976230000000e+00     8.187224770000000e+00     8.274427339999999e+00     8.397893740000001e+00     8.025091830000001e+00     7.607853550000001e+00     7.796223080000000e+00     8.233278290000001e+00     7.248925230000000e+00     7.268175370000000e+00     8.072923330000000e+00     7.949847150000000e+00     8.103429720000001e+00     7.259569090000000e+00     9.063919380000002e+00     7.662013600000001e+00     6.964027980000000e+00     8.129466649999999e+00     7.577595490000000e+00     7.846580370000000e+00     7.704851860000000e+00     8.883083560000001e+00     8.161822860000001e+00     8.248600520000000e+00     6.968042920000000e+00     8.642099060000000e+00     8.563997629999999e+00     7.678137920000000e+00     7.542284940000000e+00     8.411615260000000e+00     7.754778440000000e+00     8.095010770000000e+00     7.381051090000001e+00     8.031993699999999e+00     9.343845249999999e+00     7.823328160000000e+00     8.244057350000000e+00     8.593568940000001e+00     7.311664450000000e+00     7.607952449999999e+00     8.838166250000000e+00     8.347223339999999e+00     7.634734620000000e+00     6.754050890000000e+00     8.094997190000001e+00     8.196698039999999e+00     8.367845650000000e+00     7.840777140000000e+00     7.719279490000000e+00     8.570351389999999e+00 
    5.594626404000000e+01     5.466262709000000e+01     5.594917951000000e+01     5.474606730000000e+01     5.812175456999999e+01     5.355540254000000e+01     5.750411452000000e+01     6.035801832000000e+01     5.662521941000000e+01     5.765484609000000e+01     5.621086518000000e+01     5.471187478000000e+01     5.570345994000000e+01     5.491089408000001e+01     5.667891198000000e+01     5.953202543000000e+01     5.610734391999999e+01     5.410953461000000e+01     5.612508447000000e+01     5.484117410000000e+01     5.729902123000000e+01     5.800156683000000e+01     5.495422160000000e+01     5.683251785000000e+01     5.665157701000000e+01     5.320489509000000e+01     5.373649861000000e+01     5.814315145000000e+01     5.533302835000001e+01     5.830550378000000e+01     5.915709467000000e+01     5.748346973000000e+01     5.582180518000000e+01     5.672919530000000e+01     6.011252097000000e+01     5.701575898000000e+01     5.846456743000000e+01     5.576695464000000e+01     5.735976982000000e+01     5.712524739000001e+01     5.984251849000000e+01     5.880755504000000e+01     5.514706182000000e+01     5.658600568000000e+01     5.929691413000000e+01     5.753134158000000e+01     5.651291512000000e+01     5.696903928000000e+01     5.922781135000000e+01     5.457837545000000e+01     6.016148648000000e+01     5.770780901000001e+01     5.563045163000000e+01     5.711175167000000e+01     5.718247202000000e+01     5.767985628000000e+01     5.510805305000000e+01     5.783066784000000e+01     5.581601930000000e+01     5.910553894000000e+01     5.459257587000000e+01     5.373225133000000e+01     5.699630925000000e+01     5.763261595000000e+01     5.681504613000000e+01     5.628965941000000e+01     5.943189166000000e+01     5.809843866000000e+01     5.594828101000000e+01     5.385977881000000e+01     5.855954824000000e+01     5.571980457000001e+01     5.991590742000000e+01     5.799985615999999e+01     5.785387832000001e+01     5.718924042000000e+01     5.479813505000000e+01     5.841249252999999e+01     5.628599362000000e+01     5.502992724000000e+01     5.635213433000001e+01     5.750634841000000e+01     5.657300042000000e+01     5.529293346000000e+01     5.347889723000000e+01     5.799455161000000e+01     5.881766299000000e+01     5.518091010000000e+01     5.695219416000000e+01     5.466927005000000e+01     5.656486709000000e+01     5.365699104000000e+01     5.921845250000000e+01     5.557564868999999e+01     5.783260765000000e+01     5.498703514000000e+01     5.805964214000001e+01     5.788859770000000e+01     5.724439444000000e+01     5.787682461000000e+01 
    1.552283104400000e+02     1.572612747600000e+02     1.532842337600000e+02     1.520990829700000e+02     1.499164148900000e+02     1.562626403000000e+02     1.571055676200000e+02     1.551586157500000e+02     1.528020670100000e+02     1.500312291500000e+02     1.508321068100000e+02     1.535706522900000e+02     1.624553332500000e+02     1.560590066500000e+02     1.538751339300000e+02     1.529861544600000e+02     1.502104954300000e+02     1.544274119200000e+02     1.577472866600000e+02     1.543116290200000e+02     1.530177494300000e+02     1.505026573200000e+02     1.562724389800000e+02     1.565923821800000e+02     1.588928221600000e+02     1.530893607700000e+02     1.525967094800000e+02     1.531309118200000e+02     1.541997038200000e+02     1.535022011500000e+02     1.565359794500000e+02     1.532435253500000e+02     1.531115767100000e+02     1.536550637600000e+02     1.491980741900000e+02     1.524739054500000e+02     1.525018588200000e+02     1.507643783800000e+02     1.556132363900000e+02     1.504789685300000e+02     1.517852410600000e+02     1.504704012800000e+02     1.591650970200000e+02     1.501327003400000e+02     1.559406441600000e+02     1.546623546300000e+02     1.565463633100000e+02     1.540186936500000e+02     1.530600921800000e+02     1.560962351500000e+02     1.536764225700000e+02     1.545158816300000e+02     1.568149127800000e+02     1.534283937000000e+02     1.513388227700000e+02     1.556778127000000e+02     1.480810819000000e+02     1.514065148100000e+02     1.543110258300000e+02     1.531088737200000e+02     1.531792419400000e+02     1.540881497400000e+02     1.573744636400000e+02     1.534362641200000e+02     1.539755416800000e+02     1.553981077600000e+02     1.503124832400000e+02     1.583945313300000e+02     1.557145740800000e+02     1.577921436100000e+02     1.548812695800000e+02     1.522297420000000e+02     1.518652831500000e+02     1.514158227400000e+02     1.541364470800000e+02     1.543559214600000e+02     1.497200578600000e+02     1.532398409200000e+02     1.505554812800000e+02     1.589546877400000e+02     1.507561388000000e+02     1.520967934500000e+02     1.566770317100000e+02     1.513045780400000e+02     1.541844794100000e+02     1.552548199000000e+02     1.514305982400000e+02     1.532030000100000e+02     1.560943802700000e+02     1.516050751800000e+02     1.479854377500000e+02     1.572715936900000e+02     1.540127306400000e+02     1.558681891100000e+02     1.487923142700000e+02     1.535219117400000e+02     1.549200081000000e+02     1.536433155800000e+02     1.518116101000000e+02     1.482494212400000e+02 
    2.972967678500000e+02     3.014098966000000e+02     3.044337474700000e+02     2.987565210200000e+02     2.973278190700000e+02     3.040566431600000e+02     2.921158129800000e+02     2.979178068000000e+02     3.027171145800000e+02     3.011466202800000e+02     2.948024971000000e+02     3.031314931600000e+02     2.998332614100000e+02     2.993635487000000e+02     3.019074558100000e+02     2.969327673600000e+02     2.985978507000000e+02     2.930114657100000e+02     2.942564145200000e+02     2.994377949300000e+02     3.052069940100000e+02     2.958658064400000e+02     2.975390478400000e+02     2.976948769500000e+02     2.974714302500000e+02     2.973957338300000e+02     3.058435924000000e+02     3.014920334900000e+02     3.034326534200000e+02     3.006044219100000e+02     3.010329535900000e+02     2.949138638100000e+02     3.076230397000000e+02     3.018858455400000e+02     2.947542239400000e+02     2.990354705200000e+02     2.898730145800000e+02     2.942047229500000e+02     2.966231062700000e+02     2.953657257400000e+02     2.963915138800000e+02     2.943577519500000e+02     3.022168574700000e+02     2.980977564900000e+02     2.967266953200000e+02     2.955540688600000e+02     3.025380416900000e+02     2.980874572000000e+02     2.993376964800000e+02     3.009117604900000e+02     2.990404919600000e+02     3.017108384200000e+02     2.937186013600000e+02     2.860983335900000e+02     2.966510981100000e+02     2.968650112100000e+02     2.934281855600000e+02     2.959709259700000e+02     2.922662474900000e+02     2.934309457600000e+02     3.011568305200000e+02     3.028025035700000e+02     2.966049917600000e+02     3.029541317900000e+02     3.004487442800000e+02     3.044064737200000e+02     2.979900851600000e+02     2.969045307800000e+02     3.041684540700000e+02     2.997609850900000e+02     3.014924797400000e+02     3.028675139700000e+02     2.949572168800000e+02     2.940473151000000e+02     2.980916670700000e+02     3.019687581200000e+02     3.001087238700000e+02     2.973907392500000e+02     2.991435180600000e+02     2.974028990100001e+02     2.969032584300001e+02     3.000044648500000e+02     2.919792838500000e+02     3.024641752600000e+02     3.152873068200000e+02     3.118136221400000e+02     2.992296937500000e+02     3.120707802400000e+02     2.985914353700000e+02     3.048108817400000e+02     3.043343909600000e+02     2.968710571300001e+02     3.015668028500000e+02     2.970630438900000e+02     3.018844906700000e+02     3.020501128900000e+02     2.976055491300000e+02     2.980358665200000e+02     2.938208453400000e+02     2.929318527600000e+02 
    4.874378558800000e+02     4.855753731300000e+02     4.972441744300000e+02     4.976365871700000e+02     4.912441174100000e+02     4.893948902200000e+02     4.908753682100000e+02     4.996102724200000e+02     4.924343840900000e+02     4.885741144200000e+02     4.873502244800000e+02     4.801533641700000e+02     4.932472566800000e+02     4.950280783100000e+02     4.911486232700000e+02     4.974430208800000e+02     4.910688016800000e+02     5.016851800200000e+02     4.931787755400001e+02     4.909036359100000e+02     4.917292521800000e+02     4.882985292100000e+02     4.915757519400000e+02     4.933373342100000e+02     4.911493669100000e+02     5.062498907500000e+02     4.986384215700000e+02     4.906036527200000e+02     4.878325624200000e+02     4.802838850400000e+02     4.953476687700000e+02     4.876659797700000e+02     4.979749285600000e+02     4.900438156700000e+02     4.928143655700001e+02     4.949449394300000e+02     4.980035061999999e+02     4.863384979800001e+02     4.925201865200000e+02     4.922785047600000e+02     4.986760508500000e+02     4.912907384300000e+02     4.859117253800000e+02     4.895343041400000e+02     4.961701719700000e+02     4.867823108400000e+02     4.853164418000000e+02     4.940582143700000e+02     4.892985955700000e+02     4.840069405200000e+02     4.942170415200001e+02     4.874490660900000e+02     4.903444521700000e+02     4.788875907500000e+02     4.929261135000000e+02     4.835794481700000e+02     4.897044901300000e+02     4.927848867100000e+02     4.974806657700000e+02     4.862748960500000e+02     4.860435101200000e+02     4.885430920600000e+02     4.930899217400000e+02     4.947868016000000e+02     4.882852236800001e+02     4.972345807400000e+02     4.864072061900000e+02     4.859679275200000e+02     4.925797004900000e+02     4.865614004900000e+02     4.912928935700000e+02     4.906344264500000e+02     4.904154847999999e+02     4.885774637000000e+02     4.913064202800000e+02     4.953316830700001e+02     4.955531852500000e+02     4.908177847300000e+02     4.905338298900000e+02     4.968145180300000e+02     4.859663063200000e+02     4.931573154200000e+02     4.958716869000000e+02     4.896796382600000e+02     4.921361496900000e+02     4.889556035000000e+02     4.895866550100000e+02     4.913920734700000e+02     4.974570277000000e+02     4.848321509200000e+02     4.985952835700000e+02     4.822575345400000e+02     4.945578264500001e+02     4.841641496400000e+02     4.828960651899999e+02     4.958723076800000e+02     4.980275171100000e+02     4.878468042400000e+02     4.915016866400000e+02     4.931205346800000e+02 
    7.319643181500001e+02     7.330647397400001e+02     7.201275542400000e+02     7.300542135100000e+02     7.369546387700001e+02     7.327020989300001e+02     7.307275385000000e+02     7.367280638600000e+02     7.315286026300000e+02     7.276947626900001e+02     7.412002423599999e+02     7.384893505300000e+02     7.307972578400000e+02     7.290390745100001e+02     7.300593918400000e+02     7.252161645700000e+02     7.277182410800000e+02     7.396493392000000e+02     7.317767506400000e+02     7.339702145100000e+02     7.290616852500000e+02     7.301964666300000e+02     7.295655825700001e+02     7.301316684700000e+02     7.320409741800000e+02     7.374695461900001e+02     7.316875318000000e+02     7.348733513400000e+02     7.336333850100000e+02     7.296997900900001e+02     7.372615405499999e+02     7.285429268099999e+02     7.308888830900000e+02     7.324706985400001e+02     7.351103127000001e+02     7.352288188100000e+02     7.180147175300001e+02     7.361905586100000e+02     7.226941315200000e+02     7.451845086800000e+02     7.296983228700001e+02     7.329518911900000e+02     7.323754560400000e+02     7.333066919300001e+02     7.475973158100001e+02     7.201234784200001e+02     7.369909349300000e+02     7.284215211200001e+02     7.396273077400000e+02     7.250294711000000e+02     7.347032907600001e+02     7.329081258100000e+02     7.396599767400000e+02     7.372712577300000e+02     7.330713096400000e+02     7.303861988900001e+02     7.364485420600000e+02     7.329811217400000e+02     7.346714528100000e+02     7.334329620200000e+02     7.258175042800001e+02     7.292506369100000e+02     7.369777412700000e+02     7.417025209000000e+02     7.412525722500000e+02     7.355009319700000e+02     7.360685743600000e+02     7.313895677300000e+02     7.367526141700000e+02     7.318992160299999e+02     7.327499616900000e+02     7.226730424300000e+02     7.388011758100000e+02     7.311053320600000e+02     7.388040668200001e+02     7.376675308500000e+02     7.391914985400000e+02     7.350238955500000e+02     7.297564942300000e+02     7.274038462399999e+02     7.261337555700001e+02     7.287632356600000e+02     7.253642734900000e+02     7.297430270300000e+02     7.350550580800000e+02     7.375870633000000e+02     7.351876489799999e+02     7.334187823200000e+02     7.199222796100000e+02     7.316316049300000e+02     7.356157122800000e+02     7.427172393900000e+02     7.422300913000000e+02     7.286021628200001e+02     7.417564915700000e+02     7.393576045799999e+02     7.291413645099999e+02     7.311968278200000e+02     7.357682222700000e+02     7.345626093300000e+02 
    1.031286131290000e+03     1.026108059840000e+03     1.022957732360000e+03     1.027557425460000e+03     1.009986856130000e+03     1.022978161960000e+03     1.019763394520000e+03     1.020787055900000e+03     1.029005614930000e+03     1.022214074370000e+03     1.026135136960000e+03     1.018800190280000e+03     1.024440878740000e+03     1.011786383450000e+03     1.014870448080000e+03     1.023156880130000e+03     1.025175203330000e+03     1.008117662590000e+03     1.016814621730000e+03     1.019149961600000e+03     1.020521189410000e+03     1.011914119700000e+03     1.008681108110000e+03     1.020688578150000e+03     1.032213722170000e+03     1.024398877200000e+03     1.020131475060000e+03     1.029755719200000e+03     1.029709746770000e+03     1.025573229160000e+03     1.023142670320000e+03     1.023454313810000e+03     1.011075430220000e+03     1.014715803110000e+03     1.013995418650000e+03     1.014377496540000e+03     1.014908961790000e+03     1.010112706590000e+03     1.010602404450000e+03     1.021379777060000e+03     1.024800841450000e+03     9.971125648000001e+02     1.017155970400000e+03     1.018216795230000e+03     1.003236732260000e+03     1.021401565670000e+03     1.024800512440000e+03     1.023383885300000e+03     1.039156191770000e+03     1.029948182280000e+03     1.032238194170000e+03     1.021026631620000e+03     1.026682029660000e+03     1.014313653370000e+03     1.021227931910000e+03     1.010475544320000e+03     1.011884807430000e+03     1.019496453780000e+03     1.030450247680000e+03     1.023601727980000e+03     1.025069018610000e+03     1.033467857050000e+03     1.014916634960000e+03     1.023067656030000e+03     1.014217814990000e+03     1.002076171580000e+03     1.019007861370000e+03     1.025361961210000e+03     1.018733546480000e+03     1.025707121380000e+03     1.019729124140000e+03     1.018614417550000e+03     1.026334698060000e+03     1.015137581440000e+03     1.016191332800000e+03     1.028911164510000e+03     1.023286070300000e+03     1.042290420410000e+03     1.022562738760000e+03     1.021697040110000e+03     1.031449049310000e+03     1.021613365310000e+03     1.028792584200000e+03     1.029208591980000e+03     1.033132743260000e+03     1.012786129670000e+03     1.024740014310000e+03     1.025098340240000e+03     1.032480675340000e+03     1.020208023040000e+03     1.013517119320000e+03     1.020940746040000e+03     1.020537705930000e+03     1.026820770940000e+03     1.018375985290000e+03     1.025613774740000e+03     1.023546858660000e+03     1.019436648380000e+03     1.024930531680000e+03     1.009863427690000e+03 
    1.364257483900000e+03     1.346662349430000e+03     1.351797425550000e+03     1.365482107870000e+03     1.336890896260000e+03     1.360879820670000e+03     1.351496568970000e+03     1.342266125960000e+03     1.360499573870000e+03     1.356246717230000e+03     1.350108974270000e+03     1.355746783530000e+03     1.368486868010000e+03     1.351875772200000e+03     1.356341454780000e+03     1.360319256720000e+03     1.361421559680000e+03     1.357847392380000e+03     1.359285882890000e+03     1.348149619580000e+03     1.372270748370000e+03     1.345158784220000e+03     1.365217386050000e+03     1.372602239150000e+03     1.339413545160000e+03     1.355062096320000e+03     1.359866225150000e+03     1.354637107820000e+03     1.351224608280000e+03     1.360645295260000e+03     1.367446230680000e+03     1.355384862220000e+03     1.345085355040000e+03     1.356497669040000e+03     1.362113460940000e+03     1.348632009530000e+03     1.357891467230000e+03     1.376269274540000e+03     1.362575778310000e+03     1.354216799510000e+03     1.368659429650000e+03     1.359591823680000e+03     1.349084853130000e+03     1.344051990220000e+03     1.363890352190000e+03     1.345238379930000e+03     1.346350675100000e+03     1.371299282200000e+03     1.356704582490000e+03     1.351590287910000e+03     1.357280112760000e+03     1.363134465970000e+03     1.370749660330000e+03     1.372241527320000e+03     1.354478108570000e+03     1.348430419190000e+03     1.358762996660000e+03     1.359010956880000e+03     1.360130457760000e+03     1.363229007230000e+03     1.359624551610000e+03     1.354329181790000e+03     1.337955038190000e+03     1.346680284180000e+03     1.360488758420000e+03     1.355372174380000e+03     1.352559407840000e+03     1.351509162090000e+03     1.358308862950000e+03     1.351330012790000e+03     1.354149817550000e+03     1.352927420490000e+03     1.354656765860000e+03     1.361344977930000e+03     1.352114451930000e+03     1.359664975110000e+03     1.370581678060000e+03     1.362247278300000e+03     1.346961954600000e+03     1.337933074860000e+03     1.361936051710000e+03     1.350255951460000e+03     1.361836087380000e+03     1.363376305390000e+03     1.368219987120000e+03     1.354164053110000e+03     1.354652061970000e+03     1.366175349890000e+03     1.356390018600000e+03     1.352796227280000e+03     1.350457888010000e+03     1.357402455950000e+03     1.354946156930000e+03     1.370785784980000e+03     1.352850277770000e+03     1.368696647180000e+03     1.362117074650000e+03     1.369741897340000e+03     1.363175117270000e+03     1.363156600770000e+03 
    1.736186081350000e+03     1.737464837240000e+03     1.750989856610000e+03     1.749129204780000e+03     1.744887549780000e+03     1.721893559890000e+03     1.755501399570000e+03     1.735917916340000e+03     1.741893953740000e+03     1.728215782290000e+03     1.747870770420000e+03     1.750460415780000e+03     1.749189864880000e+03     1.743439935250000e+03     1.737903108610000e+03     1.749473780120000e+03     1.752428294740000e+03     1.767638324720000e+03     1.745554058430000e+03     1.742913093450000e+03     1.748485096140000e+03     1.763191237910000e+03     1.740505675260000e+03     1.756885509690000e+03     1.733454140650000e+03     1.743620686570000e+03     1.742996651800000e+03     1.730566703570000e+03     1.763893916350000e+03     1.730345534080000e+03     1.745638583530000e+03     1.726855469630000e+03     1.745024953470000e+03     1.746627333220000e+03     1.732184318890000e+03     1.734871910970000e+03     1.750560786320000e+03     1.739871701700000e+03     1.739423535580000e+03     1.734346655330000e+03     1.739603351360000e+03     1.737292465260000e+03     1.733013658090000e+03     1.748292773960000e+03     1.748838016960000e+03     1.742405434390000e+03     1.735942850720000e+03     1.753563715050000e+03     1.732204886950000e+03     1.738027138600000e+03     1.744764990570000e+03     1.741004544180000e+03     1.740094669360000e+03     1.724947754890000e+03     1.740987818300000e+03     1.745732598670000e+03     1.721165334880000e+03     1.740151124210000e+03     1.732632388800000e+03     1.715808856630000e+03     1.734487380430000e+03     1.750918310210000e+03     1.746559964120000e+03     1.725431111700000e+03     1.742132598030000e+03     1.734859972960000e+03     1.732701247520000e+03     1.748522316750000e+03     1.735267301690000e+03     1.759519709700000e+03     1.744880366660000e+03     1.717303784870000e+03     1.734439371200000e+03     1.722588986330000e+03     1.742909156880000e+03     1.765017261490000e+03     1.736645330610000e+03     1.747324615310000e+03     1.754865240730000e+03     1.735083099020000e+03     1.730650069810000e+03     1.746158132850000e+03     1.733792777070000e+03     1.738234646150000e+03     1.731757968390000e+03     1.741701719590000e+03     1.746558358340000e+03     1.747080904370000e+03     1.728064565450000e+03     1.757557066740000e+03     1.728694651600000e+03     1.736503084120000e+03     1.744161556950000e+03     1.751572724520000e+03     1.743663031240000e+03     1.741820095040000e+03     1.745079619960000e+03     1.735053118000000e+03     1.740897550810000e+03     1.751311712220000e+03 
    2.172584796040001e+03     2.177714929970000e+03     2.183339856580000e+03     2.177851418500000e+03     2.173587291560000e+03     2.163822395890000e+03     2.147621149590000e+03     2.169557627940000e+03     2.170763870840000e+03     2.151542915650000e+03     2.174910468450000e+03     2.172587130290000e+03     2.168582655660000e+03     2.161996049900000e+03     2.165408885230000e+03     2.182026526790000e+03     2.177714090180000e+03     2.169328597590000e+03     2.161154911830000e+03     2.170391555660000e+03     2.157164668430000e+03     2.176110193630000e+03     2.163104452900000e+03     2.193679538940000e+03     2.182994643990000e+03     2.177257528330000e+03     2.195908130280000e+03     2.195976642120000e+03     2.175545428560000e+03     2.163275476310000e+03     2.195854945330000e+03     2.164225428580000e+03     2.154647161210000e+03     2.184301090660000e+03     2.163471820160000e+03     2.155189998840000e+03     2.175865098630000e+03     2.175215671180000e+03     2.150422136750000e+03     2.165323905660000e+03     2.174785150050000e+03     2.162879640900000e+03     2.153224971000000e+03     2.182351812600000e+03     2.157215941410000e+03     2.153917054420000e+03     2.181069957090000e+03     2.180652000720000e+03     2.192480164730000e+03     2.141604592500000e+03     2.171770032940000e+03     2.163701361880000e+03     2.175706488550000e+03     2.174581431640000e+03     2.157495519200000e+03     2.167661623930000e+03     2.176064175510000e+03     2.177342172030000e+03     2.148551353780000e+03     2.173826459000000e+03     2.160578828000000e+03     2.181930344200000e+03     2.158619532470000e+03     2.163609881520000e+03     2.159238618490000e+03     2.163260818170000e+03     2.161771454650000e+03     2.146088486280000e+03     2.174552468220000e+03     2.173971005040000e+03     2.177955372090000e+03     2.158286235150000e+03     2.153506193610000e+03     2.187180222920000e+03     2.170881116500000e+03     2.190354179510000e+03     2.152413246620000e+03     2.182278808000000e+03     2.167281129870000e+03     2.169415305040000e+03     2.173510212650000e+03     2.148694048470000e+03     2.160991286280000e+03     2.184131471879999e+03     2.171430157360000e+03     2.180994208610000e+03     2.177098368820000e+03     2.188193213570000e+03     2.187536181040000e+03     2.193361232840000e+03     2.163915070950000e+03     2.188135491010000e+03     2.193202807030000e+03     2.174759416630000e+03     2.163137927790000e+03     2.185967316070000e+03     2.170800620000000e+03     2.175489627470000e+03     2.183264607220000e+03     2.177607943450000e+03 
