0.000 1.000 2.000 3.000 4.000 5.000 6.000 7.000 8.000 9.000 10.000 11.000 12.000 13.000 14.000 15.000 16.000 17.000 18.000 19.000 20.000 21.000 22.000 23.000 24.000 25.000 26.000 27.000 28.000 29.000 30.000 31.000 32.000 33.000 34.000 35.000 36.000 37.000 38.000 39.000 40.000 41.000 42.000 43.000 44.000 45.000 46.000 47.000 48.000 49.000 50.000 51.000 52.000 53.000 54.000 55.000 56.000 57.000 58.000 59.000 60.000 61.000 62.000 63.000 64.000 65.000 66.000 67.000 68.000 69.000 70.000 71.000 72.000 73.000 74.000 75.000 76.000 77.000 78.000 79.000 80.000 81.000 82.000 83.000 84.000 85.000 86.000 87.000 88.000 89.000 90.000 91.000 92.000 93.000 94.000 95.000 96.000 97.000 98.000 99.000 100.000 101.000 102.000 103.000 104.000 105.000 106.000 107.000 108.000 109.000 110.000 111.000 112.000 113.000 114.000 115.000 116.000 117.000 118.000 119.000 120.000 121.000 122.000 123.000 124.000 125.000 126.000 127.000 128.000 129.000 130.000 131.000 132.000 133.000 134.000 135.000 136.000 137.000 138.000 139.000 140.000 141.000 142.000 143.000 144.000 145.000 146.000 147.000 148.000 149.000 150.000 151.000 152.000 153.000 154.000 155.000 156.000 157.000 158.000 159.000 160.000 161.000 162.000 163.000 164.000 165.000 166.000 167.000 168.000 169.000 170.000 171.000 172.000 173.000 174.000 175.000 176.000 177.000 178.000 179.000 180.000 181.000 182.000 183.000 184.000 185.000 186.000 187.000 188.000 189.000 190.000 191.000 192.000 193.000 194.000 195.000 196.000 197.000 198.000 199.000 200.000 201.000 202.000
0.000 0.010 0.020 0.030 0.040 0.050 0.060 0.070 0.080 0.090 0.100 0.110 0.120 0.130 0.140 0.150 0.160 0.170 0.180 0.190 0.200 0.210 0.220 0.230 0.240 0.250 0.260 0.270 0.280 0.290 0.300 0.310 0.320 0.330 0.340 0.350 0.360 0.370 0.380 0.390 0.400 0.410 0.420 0.430 0.440 0.450 0.460 0.470 0.480 0.490 0.500 0.510 0.520 0.530 0.540 0.550 0.560 0.570 0.580 0.590 0.600 0.610 0.620 0.630 0.640 0.650 0.660 0.670 0.680 0.690 0.700 0.710 0.720 0.730 0.740 0.750 0.760 0.770 0.780 0.790 0.800 0.810 0.820 0.830 0.840 0.850 0.860 0.870 0.880 0.890 0.900 0.910 0.920 0.930 0.940 0.950 0.960 0.970 0.980 0.990 1.000
    2.581647060000000e+00     3.303101020000000e+00     3.751283240000000e+00     3.124986820000000e+00     4.058737900000001e+00     3.700907020000000e+00     2.461620940000000e+00     4.300412060000000e+00     3.680595900000000e+00     4.498325960000001e+00     2.302909680000000e+00     3.136812300000000e+00     4.791127619999999e+00     2.911166960000000e+00     3.656351420000000e+00     2.816614460000000e+00     2.557352200000000e+00     3.980754300000000e+00     2.806420080000000e+00     4.052806560000001e+00     3.638018320000000e+00     3.579364020000000e+00     3.869476100000000e+00     4.530655960000000e+00     3.193250480000000e+00     4.812657760000000e+00     2.867776460000000e+00     2.811819160000000e+00     2.915436640000000e+00     3.470131160000000e+00     4.575083600000000e+00     2.959047760000000e+00     3.845787720000000e+00     3.415728560000000e+00     4.457384680000001e+00     4.527516120000000e+00     3.426517020000000e+00     4.031089940000000e+00     3.333237600000000e+00     4.090784020000001e+00     3.691808340000000e+00     3.901209360000000e+00     4.146587560000000e+00     3.694278700000000e+00     3.972698220000000e+00     4.502521620000000e+00     3.342400760000000e+00     4.242744760000001e+00     4.202894360000000e+00     3.878530540000000e+00     4.618215640000000e+00     3.580874420000000e+00     3.415310980000000e+00     4.242555360000000e+00     4.471709120000000e+00     3.558741020000000e+00     4.607332860000000e+00     4.525633960000000e+00     3.747179080000000e+00     3.802023680000000e+00     4.340966160000000e+00     4.278114820000000e+00     5.485991719999999e+00     5.574457460000000e+00     4.835825280000000e+00     4.422878060000000e+00     4.030586160000000e+00     4.869605220000000e+00     5.065497179999999e+00     6.433216980000000e+00     5.082024160000000e+00     5.238576140000000e+00     5.594530920000000e+00     4.977783880000000e+00     5.101676220000000e+00     5.955612819999999e+00     4.874450360000001e+00     6.207586560000000e+00     5.697166000000000e+00     5.981528540000000e+00     8.058131780000000e+00     6.215448800000001e+00     7.898234540000000e+00     7.927147700000000e+00     7.773901600000000e+00     8.028049320000001e+00     8.396600820000000e+00     1.065037480000000e+01     9.094846740000001e+00     9.087026200000000e+00     1.245254790000000e+01     1.190943528000000e+01     1.069040950000000e+01     1.194503590000000e+01     1.300844392000000e+01     1.489247440000000e+01     1.608565984000000e+01     2.227840590000000e+01     2.852991188000000e+01     6.054840874000000e+01 
    1.257762318000000e+01     1.119651970000000e+01     1.318253426000000e+01     1.049066060000000e+01     1.239902330000000e+01     1.053754932000000e+01     1.198532720000000e+01     1.071601516000000e+01     1.101648920000000e+01     1.281932354000000e+01     1.261957252000000e+01     1.176597260000000e+01     9.630218800000000e+00     1.278423862000000e+01     1.062945674000000e+01     1.119350066000000e+01     1.160026572000000e+01     1.248904008000000e+01     1.177493582000000e+01     1.092859984000000e+01     9.126537360000000e+00     1.153807946000000e+01     1.083607412000000e+01     1.231790962000000e+01     1.046815218000000e+01     1.061507812000000e+01     9.795236280000001e+00     1.129864072000000e+01     8.766080540000001e+00     1.287701288000000e+01     1.120111682000000e+01     1.241842812000000e+01     1.292392240000000e+01     1.151895602000000e+01     1.099450138000000e+01     1.144739392000000e+01     1.053663386000000e+01     1.180753368000000e+01     1.210129832000000e+01     1.100095420000000e+01     1.341474616000000e+01     9.826554159999999e+00     1.203943790000000e+01     1.181992218000000e+01     1.165963150000000e+01     1.120432766000000e+01     1.127993006000000e+01     1.447768848000000e+01     1.126355278000000e+01     1.111415868000000e+01     9.204539320000000e+00     1.457424978000000e+01     1.337057182000000e+01     1.087192826000000e+01     1.090256464000000e+01     1.101936978000000e+01     1.206569236000000e+01     1.223071034000000e+01     1.321815134000000e+01     1.203283418000000e+01     1.173389910000000e+01     1.187247842000000e+01     1.203697080000000e+01     1.332115966000000e+01     1.205764930000000e+01     1.505925296000000e+01     1.155148416000000e+01     1.270795082000000e+01     1.099006062000000e+01     1.425258100000000e+01     1.396853074000000e+01     1.251380658000000e+01     1.358221612000000e+01     1.438072390000000e+01     1.563931656000000e+01     1.308743730000000e+01     1.412876734000000e+01     1.384770694000000e+01     1.262327720000000e+01     1.449027024000000e+01     1.482301722000000e+01     1.279009808000000e+01     1.490104320000000e+01     1.556715568000000e+01     1.571139082000000e+01     1.734156696000000e+01     1.933285700000000e+01     2.100636358000000e+01     1.877545794000000e+01     2.024899382000000e+01     2.149442706000000e+01     2.626987188000000e+01     2.155397896000000e+01     3.094357014000000e+01     2.762204322000000e+01     3.704105530000000e+01     4.089028398000001e+01     5.106334092000000e+01     6.839308206000000e+01     1.815411489400000e+02 
    2.400137038000000e+01     2.048457358000000e+01     2.254442178000000e+01     2.151959932000000e+01     2.183180124000000e+01     2.235769834000000e+01     2.349664840000000e+01     2.563987196000000e+01     2.422726114000000e+01     2.331318054000000e+01     1.920654472000000e+01     2.353634506000000e+01     2.162331042000000e+01     2.557035330000000e+01     2.269692798000000e+01     2.119326924000000e+01     2.589353112000000e+01     2.284838604000000e+01     2.102765594000000e+01     2.354613196000000e+01     2.302595046000000e+01     2.227285376000000e+01     2.474092980000000e+01     2.124691868000000e+01     2.285492512000000e+01     2.413864966000000e+01     2.242327894000000e+01     2.374615080000000e+01     2.321053554000000e+01     2.655843752000000e+01     2.601425710000000e+01     2.002386456000000e+01     2.234354602000000e+01     2.105882526000000e+01     2.457281690000000e+01     2.264431740000000e+01     2.381675288000000e+01     1.932853066000000e+01     2.269556620000000e+01     2.359098768000000e+01     2.140849488000000e+01     2.310740516000000e+01     2.268660508000000e+01     2.383002238000000e+01     2.167276130000000e+01     2.126404402000000e+01     2.306991520000000e+01     2.425904424000000e+01     2.328762332000000e+01     2.359739620000000e+01     2.288768170000000e+01     2.203710948000000e+01     2.566704384000000e+01     2.386475134000000e+01     2.157163962000000e+01     2.347161394000000e+01     2.201921896000000e+01     2.461705434000000e+01     2.139197148000000e+01     2.470217924000000e+01     2.496679326000000e+01     2.200498022000000e+01     2.383432730000000e+01     2.717125506000000e+01     2.450723056000000e+01     2.217349080000000e+01     2.591080554000000e+01     2.524819196000000e+01     2.268464920000000e+01     2.681039370000000e+01     2.437881866000000e+01     2.366008552000000e+01     2.760016432000000e+01     2.436254266000000e+01     2.511672860000000e+01     2.128512730000000e+01     2.345810790000000e+01     2.754705934000000e+01     2.507966544000000e+01     2.853175886000000e+01     2.511863984000000e+01     2.501135676000000e+01     2.646985000000000e+01     2.388491450000000e+01     2.877463232000000e+01     2.477333728000000e+01     2.753425818000000e+01     2.873022898000000e+01     2.906343650000000e+01     2.720079708000000e+01     2.842868400000000e+01     3.122765110000000e+01     3.002710244000000e+01     3.224758336000000e+01     3.705853108000000e+01     4.164077840000000e+01     5.089454402000000e+01     6.178453792000000e+01     8.978286178000000e+01     2.635221643800000e+02 
    3.238510770000000e+01     3.705469306000000e+01     3.528250172000000e+01     3.459123552000000e+01     3.632682650000000e+01     3.495602898000000e+01     3.560995886000001e+01     3.319162690000000e+01     3.951601372000000e+01     3.380972880000000e+01     3.451605032000000e+01     3.618707888000000e+01     3.654636248000000e+01     3.365920222000000e+01     3.158199154000000e+01     3.781030230000000e+01     3.876916888000000e+01     3.528844482000000e+01     3.331971172000000e+01     3.698488942000000e+01     3.273285136000000e+01     3.489636166000000e+01     3.432991321999999e+01     3.559169192000000e+01     3.630427642000000e+01     3.413186994000000e+01     3.668448372000000e+01     4.308003878000000e+01     3.415344932000001e+01     3.659121146000000e+01     3.894485942000000e+01     3.821726378000000e+01     3.789016012000000e+01     3.487846782000000e+01     3.224418448000000e+01     3.659139534000000e+01     3.373207619999999e+01     3.787645782000000e+01     3.059679716000000e+01     3.538302734000001e+01     3.517151662000001e+01     3.717667250000000e+01     3.856099122000001e+01     3.754897994000000e+01     3.457087018000000e+01     3.389997832000000e+01     3.197722214000000e+01     3.242622368000000e+01     3.750506722000000e+01     3.342975020000000e+01     3.251711244000000e+01     3.838916466000001e+01     3.310797574000000e+01     3.231625774000000e+01     3.238493260000000e+01     3.494847178000000e+01     3.422835262000000e+01     3.145116098000000e+01     3.733966760000000e+01     3.320022274000000e+01     3.396942842000000e+01     3.408325290000001e+01     3.662361880000000e+01     3.620889552000000e+01     3.122912322000000e+01     3.393626228000000e+01     3.486598434000000e+01     3.784572560000000e+01     3.064787820000000e+01     3.285597514000000e+01     3.459516158000000e+01     3.776519926000000e+01     3.975118212000000e+01     3.291518968000000e+01     3.421276946000000e+01     3.421590138000000e+01     3.388106852000000e+01     3.486010802000000e+01     3.607091256000000e+01     3.428427784000000e+01     3.528365090000000e+01     3.539489432000001e+01     3.464890708000000e+01     3.671160906000000e+01     3.752082984000000e+01     3.615870228000000e+01     3.965236548000000e+01     3.684875798000000e+01     3.648240220000000e+01     3.526610804000000e+01     3.684941000000000e+01     3.501354126000000e+01     3.788077400000000e+01     4.079942892000000e+01     4.368570370000000e+01     4.625912548000000e+01     5.184043336000000e+01     6.778325996000000e+01     1.010337745600000e+02     3.021437194399999e+02 
    4.482056416000000e+01     4.370380390000000e+01     5.012201664000000e+01     4.590243010000000e+01     4.732609508000000e+01     4.633359568000000e+01     4.427863240000000e+01     4.754283002000000e+01     4.292405188000000e+01     4.816894864000000e+01     4.348102948000000e+01     4.562355770000001e+01     4.900204140000000e+01     4.633102188000000e+01     4.606453146000000e+01     4.645810690000000e+01     4.570892286000000e+01     4.696568714000000e+01     4.342209554000000e+01     4.356511782000000e+01     4.515401444000000e+01     4.722085216000000e+01     4.470780386000001e+01     4.781096310000000e+01     4.864891194000000e+01     4.674616554000000e+01     4.862431196000000e+01     4.618125348000000e+01     4.114426294000000e+01     4.576640152000000e+01     4.289995334000000e+01     4.389380106000000e+01     4.571572840000000e+01     4.769192872000000e+01     4.902042438000000e+01     4.513252234000001e+01     4.676960882000000e+01     4.235207618000000e+01     4.432710856000000e+01     4.782069536000000e+01     4.451062066000000e+01     4.429910546000000e+01     4.474427984000000e+01     4.588779870000000e+01     5.002123278000001e+01     4.472817266000000e+01     4.274280576000000e+01     4.830844010000000e+01     4.541911840000000e+01     4.311666444000000e+01     4.708123578000000e+01     4.723771836000000e+01     4.487387348000000e+01     4.284189911999999e+01     4.323493850000000e+01     4.668222302000000e+01     4.811936600000000e+01     4.628017662000000e+01     4.199878530000000e+01     4.133118448000000e+01     4.222735670000000e+01     4.251087511999999e+01     4.566269398000000e+01     4.166548844000000e+01     4.585488276000000e+01     4.698690740000000e+01     4.089095910000000e+01     4.426920694000000e+01     4.124890960000000e+01     4.493517166000001e+01     4.591460028000000e+01     4.200707940000000e+01     4.326532446000000e+01     4.389962430000000e+01     4.300273578000000e+01     4.152355430000000e+01     4.063197996000000e+01     4.265716950000000e+01     4.409083678000000e+01     4.888729674000000e+01     4.561910130000000e+01     4.024216484000000e+01     4.258750938000000e+01     4.679271496000000e+01     4.803827732000000e+01     4.579957028000000e+01     4.828102160000000e+01     4.420395860000000e+01     4.407403350000000e+01     4.419290820000000e+01     4.469087524000000e+01     4.534910240000000e+01     4.372099522000000e+01     4.476816372000000e+01     5.094104312000000e+01     5.011722558000000e+01     5.629203568000000e+01     6.614987240000001e+01     9.103809532000000e+01     2.931987614600000e+02 
    5.561314862000000e+01     5.713197978000000e+01     6.046348536000000e+01     5.338150422000000e+01     5.895457386000000e+01     5.929783501999999e+01     5.788099108000000e+01     5.368372590000000e+01     5.314515982000000e+01     5.458743830000000e+01     5.346548650000000e+01     5.540426262000000e+01     5.689104258000000e+01     5.506582236000000e+01     5.810655794000000e+01     5.769197766000000e+01     5.445164850000000e+01     5.598760090000000e+01     5.441410844000000e+01     5.269088008000000e+01     6.040009990000000e+01     5.375623672000000e+01     5.406945002000000e+01     5.614004836000000e+01     5.884810360000000e+01     5.736978214000000e+01     5.726568915999999e+01     5.600452280000000e+01     5.614701336000000e+01     5.529236876000000e+01     5.420214232000000e+01     5.797640422000000e+01     5.774005644000000e+01     5.801351570000000e+01     5.355647676000000e+01     5.984397010000000e+01     5.545469128000000e+01     5.623502506000000e+01     5.109060016000000e+01     5.694609058000000e+01     5.751150904000000e+01     5.255460510000000e+01     5.614747354000000e+01     5.511537664000000e+01     5.734761932000000e+01     5.929291182000000e+01     5.252797358000000e+01     5.663640084000001e+01     5.181964298000000e+01     5.817108792000001e+01     5.661587310000000e+01     5.515569808000001e+01     5.891329266000000e+01     5.509824108000000e+01     5.111246590000000e+01     5.562722810000000e+01     5.325034592000000e+01     5.284943504000000e+01     5.483807896000000e+01     5.579828966000000e+01     4.908830968000000e+01     6.038422314000000e+01     5.718237362000000e+01     5.431972168000000e+01     4.995004540000000e+01     5.956826242000000e+01     5.191562690000000e+01     5.489669846000000e+01     5.569720594000000e+01     5.368375194000000e+01     5.677078112000001e+01     5.225206514000000e+01     4.923470230000000e+01     5.005926956000000e+01     5.406685774000000e+01     5.697246964000000e+01     5.690241806000000e+01     5.646009102000000e+01     5.309606582000000e+01     5.465106682000000e+01     5.296458690000000e+01     5.477918750000001e+01     5.014021362000000e+01     5.279617180000000e+01     5.038269084000000e+01     5.030873572000000e+01     5.058657808000000e+01     4.937507098000000e+01     5.139528908000000e+01     5.371575082000000e+01     5.745740162000001e+01     5.720775938000000e+01     5.219259618000000e+01     4.787849652000000e+01     5.024045702000000e+01     5.345531090000000e+01     5.247965716000000e+01     5.942834218000000e+01     8.916389548000001e+01     2.798856891200000e+02 
    6.674235676000001e+01     6.909499060000000e+01     6.641174896000001e+01     6.275449088000001e+01     6.534004966000001e+01     6.958090050000000e+01     6.752896466000000e+01     6.648050834000000e+01     6.486112540000001e+01     6.746682676000000e+01     6.693852668000000e+01     6.622338846000000e+01     6.103684540000000e+01     6.325794966000000e+01     6.457473397999999e+01     6.871534472000000e+01     6.740845274000000e+01     6.348648712000001e+01     6.561675316000000e+01     6.884052390000001e+01     6.853839482000001e+01     7.004534753999999e+01     7.171224161999999e+01     6.329025992000000e+01     6.800393682000001e+01     6.996535476000000e+01     6.857160408000000e+01     6.720566194000000e+01     6.643432674000000e+01     6.228231312000000e+01     6.677680622000000e+01     7.069496423999999e+01     6.428150196000001e+01     6.747180672000000e+01     6.633057856000001e+01     6.451368684000001e+01     7.020847976000000e+01     6.731529408000000e+01     6.745322396000000e+01     6.213651722000000e+01     6.440933732000001e+01     6.658890368000000e+01     6.592459922000000e+01     6.451730772000001e+01     6.576563458000001e+01     6.663755388000000e+01     6.318900128000000e+01     6.414850515999998e+01     6.203804846000000e+01     7.053000076000001e+01     7.022054132000000e+01     6.045902290000000e+01     6.983504126000000e+01     6.910273716000000e+01     6.738359266000001e+01     6.117555586000000e+01     6.938325105999999e+01     6.188425328000000e+01     6.392762544000000e+01     6.444760506000000e+01     6.023131390000000e+01     6.383223278000000e+01     6.257855276000001e+01     6.213363858000000e+01     6.198763764000000e+01     6.378668574000000e+01     6.371122378000000e+01     6.567991048000000e+01     6.033354302000000e+01     6.630642843999999e+01     6.792937082000000e+01     6.477280394000000e+01     6.380559514000000e+01     5.993291368000000e+01     6.406941638000001e+01     6.173623342000000e+01     6.323509492000000e+01     6.288300092000000e+01     6.193581368000000e+01     5.935598490000000e+01     5.614237702000000e+01     6.078754812000000e+01     5.979912172000000e+01     6.412561758000000e+01     6.058937186000000e+01     6.467003994000000e+01     5.679726180000000e+01     5.990319300000000e+01     5.890803020000000e+01     5.385618606000000e+01     6.006157690000000e+01     6.302376334000000e+01     5.867409156000000e+01     6.043432448000000e+01     6.242415152000000e+01     6.063238180000000e+01     6.085252520000000e+01     6.743919518000001e+01     8.131448650000000e+01     2.497358831800000e+02 
    7.502947270000000e+01     8.610060066000000e+01     7.690185608000000e+01     7.859362682000000e+01     7.930463988000000e+01     7.566812618000000e+01     7.901281280000001e+01     7.810980342000001e+01     8.154774173999999e+01     7.892725790000000e+01     8.144408848000000e+01     7.457129884000000e+01     7.784327260000001e+01     7.761129806000000e+01     7.692403426000000e+01     8.493108588000000e+01     8.674298444000000e+01     7.547707036000000e+01     7.637140590000000e+01     7.630210658000000e+01     7.678957948000000e+01     7.246874120000000e+01     7.251780586000001e+01     7.032001348000000e+01     7.601054255999999e+01     7.457041398000000e+01     7.806011554000000e+01     8.232233862000001e+01     7.838902209999999e+01     7.666270610000001e+01     7.899531398000001e+01     7.738355716000001e+01     8.072260218000000e+01     7.559983824000000e+01     7.410735156000000e+01     7.792259600000000e+01     7.397246314000000e+01     7.458374997999999e+01     7.441955914000000e+01     7.297670392000001e+01     8.390423222000000e+01     7.763156844000001e+01     7.974929925999999e+01     7.613659608000000e+01     7.497855358000001e+01     7.659591675999999e+01     7.680237955999999e+01     7.523996830000000e+01     8.073888066000001e+01     7.758896885999999e+01     7.211445888000000e+01     7.659173394000000e+01     7.261109326000000e+01     7.232393100000000e+01     7.374708172000001e+01     7.190334885999999e+01     7.637573040000001e+01     7.093086146000000e+01     7.504300918000000e+01     7.705515308000000e+01     7.295197564000000e+01     7.205724696000000e+01     7.537483902000000e+01     7.267824465999999e+01     7.217119833999999e+01     6.922569252000000e+01     7.300520494000000e+01     7.022689496000001e+01     6.858329768000000e+01     7.237638658000000e+01     6.372263558000000e+01     7.413393277999999e+01     6.729980300000001e+01     7.059071376000000e+01     7.218156909999999e+01     7.184585794000000e+01     7.254511436000000e+01     6.763729226000001e+01     7.069508150000000e+01     7.189074376000001e+01     6.789149861999999e+01     6.956900827999999e+01     6.831450716000001e+01     7.193809865999999e+01     6.603075228000000e+01     6.640745608000000e+01     6.907292704000000e+01     7.126966020000000e+01     7.060987484000000e+01     6.852496598000000e+01     6.908685470000000e+01     6.443319012000001e+01     7.244379338000000e+01     6.730708490000001e+01     6.565899780000001e+01     6.633427208000001e+01     6.966742256000001e+01     6.859787494000000e+01     8.962187922000000e+01     2.264126933600000e+02 
    8.491604562000001e+01     8.611714992000000e+01     9.083100726000001e+01     9.507229048000001e+01     8.712319264000001e+01     8.230141922000000e+01     8.987635920000000e+01     7.755834958000000e+01     9.152225981999999e+01     8.434736906000001e+01     9.069733042000001e+01     8.569095288000000e+01     8.669135829999999e+01     8.987239192000000e+01     8.946048307999999e+01     9.530755006000000e+01     8.532428680000001e+01     8.578953380000000e+01     8.495033958000000e+01     8.818444356000001e+01     8.697545160000000e+01     8.792062226000002e+01     9.001586968000001e+01     8.860952972000000e+01     8.421885802000000e+01     8.608204970000000e+01     8.699751524000000e+01     8.405328747999999e+01     8.432379046000000e+01     9.065224051999999e+01     8.603120790000000e+01     8.699721428000001e+01     9.359730678000000e+01     8.528021821999999e+01     8.541944710000000e+01     8.213553786000000e+01     9.062725963999999e+01     8.387094945999999e+01     8.571452272000001e+01     8.492678186000001e+01     7.920905078000000e+01     8.678329002000001e+01     8.333478860000000e+01     8.459566520000001e+01     8.547087500000001e+01     8.058370168000000e+01     8.493248152000001e+01     8.279577476000000e+01     8.669123522000000e+01     8.753300884000001e+01     8.872376666000000e+01     8.666737680000000e+01     8.870600518000001e+01     8.806474124000000e+01     8.423692834000001e+01     8.026516790000001e+01     8.265260536000000e+01     8.617080908000000e+01     8.471845110000001e+01     7.894365068000000e+01     7.899368595999999e+01     8.922797764000001e+01     8.344914814000001e+01     8.385681475999999e+01     8.159602294000000e+01     8.237831944000000e+01     8.188115780000000e+01     7.650104152000000e+01     8.426281392000001e+01     8.034802446000000e+01     8.030358092000000e+01     8.142980059999999e+01     8.301316624000000e+01     7.437196090000000e+01     7.937773405999999e+01     7.047600600000000e+01     8.042609103999999e+01     7.745847961999999e+01     7.781393560000001e+01     8.059241652000000e+01     7.894698692000000e+01     7.436828076000000e+01     8.208231682000000e+01     8.108764830000001e+01     7.795252700000000e+01     7.701585704000001e+01     7.577814330000001e+01     7.577578549999998e+01     7.427818284000000e+01     8.038026769999999e+01     7.710748142000000e+01     7.489623933999999e+01     7.106639590000000e+01     7.579571572000000e+01     7.181004088000000e+01     7.371732226000000e+01     7.613732178000001e+01     6.999009768000001e+01     8.844959041999999e+01     2.157064792600000e+02 
    1.001144841800000e+02     9.634156294000000e+01     1.006745152800000e+02     9.751638853999999e+01     1.004721261000000e+02     9.933239589999999e+01     9.874206456000002e+01     9.977807120000000e+01     9.673617867999999e+01     1.001033651200000e+02     9.351321197999999e+01     9.856875316000000e+01     1.007198382200000e+02     9.755454630000000e+01     1.009527932600000e+02     9.708387430000001e+01     9.597195268000000e+01     9.719745327999999e+01     9.714746092000001e+01     1.017414899600000e+02     8.879874380000001e+01     9.422969341999999e+01     9.539516592000001e+01     9.980731367999999e+01     9.708137650000000e+01     9.751170450000001e+01     1.007241487400000e+02     9.586286845999999e+01     9.950576579999999e+01     9.602583326000001e+01     9.849840302000001e+01     9.948584080000001e+01     9.523642268000000e+01     9.935949909999999e+01     9.809720727999999e+01     9.943216582000001e+01     9.696618694000000e+01     9.294066364000001e+01     9.741327544000001e+01     9.564338234000000e+01     9.493693220000000e+01     9.332278968000000e+01     9.504660798000000e+01     9.459544202000001e+01     9.512874184000000e+01     9.282732100000000e+01     8.899445574000001e+01     9.678115808000001e+01     9.792889104000000e+01     9.155870091999999e+01     9.112166740000001e+01     9.236828866000000e+01     9.522437862000000e+01     9.091427332000001e+01     9.284760387999999e+01     9.197557464000000e+01     9.614483570000000e+01     9.579207658000000e+01     9.689117878000000e+01     8.561276738000001e+01     9.346494654000000e+01     9.077833405999999e+01     9.334460958000000e+01     8.907683144000001e+01     9.122445080000001e+01     8.737983832000000e+01     8.992944988000001e+01     9.393996716000001e+01     9.162940589999999e+01     8.401437025999999e+01     9.124552534000000e+01     9.178829526000000e+01     8.924253247999999e+01     9.472531232000000e+01     8.844027786000001e+01     9.080886940000001e+01     8.790662016000000e+01     8.624749172000001e+01     8.664099518000000e+01     8.833864252000001e+01     8.542444446000000e+01     7.892893556000000e+01     9.336733604000000e+01     8.727725896000000e+01     8.325991152000000e+01     8.732925826000002e+01     8.871170592000000e+01     8.667582565999999e+01     8.418231958000000e+01     8.534316530000000e+01     8.584512828000001e+01     8.729640358000000e+01     8.282265876000000e+01     9.103526546000001e+01     8.149850674000000e+01     8.495835321999999e+01     8.693962858000000e+01     8.707945266000000e+01     8.820137280000000e+01     2.000676413800000e+02 
