    8.300000e+01    1.817512e-03    -4.812624e-03    1.457691e-04
    8.400000e+01    1.745725e-03    -4.664727e-03    1.425831e-04
    8.500000e+01    1.684219e-03    -4.522629e-03    1.392866e-04
    8.600000e+01    1.632951e-03    -4.386744e-03    1.360943e-04
    8.700000e+01    1.591811e-03    -4.257479e-03    1.332289e-04
    8.800000e+01    1.560597e-03    -4.135205e-03    1.309088e-04
    8.900000e+01    1.538997e-03    -4.020225e-03    1.293349e-04
    9.000000e+01    1.526564e-03    -3.912747e-03    1.286750e-04
    9.100000e+01    1.522706e-03    -3.812851e-03    1.290499e-04
    9.200000e+01    1.526669e-03    -3.720468e-03    1.305214e-04
    9.300000e+01    1.537538e-03    -3.635365e-03    1.330826e-04
    9.400000e+01    1.554241e-03    -3.557133e-03    1.366536e-04
    9.500000e+01    1.575557e-03    -3.485195e-03    1.410821e-04
    9.600000e+01    1.600144e-03    -3.418817e-03    1.461497e-04
    9.700000e+01    1.626561e-03    -3.357136e-03    1.515839e-04
    9.800000e+01    1.653312e-03    -3.299191e-03    1.570752e-04
    9.900000e+01    1.678881e-03    -3.243967e-03    1.622973e-04
    1.000000e+02    1.701782e-03    -3.190443e-03    1.669302e-04
    1.010000e+02    1.720603e-03    -3.137641e-03    1.706823e-04
    1.020000e+02    1.734053e-03    -3.084673e-03    1.733115e-04
    1.030000e+02    1.741000e-03    -3.030783e-03    1.746418e-04
    1.040000e+02    1.740507e-03    -2.975379e-03    1.745755e-04
    1.050000e+02    1.731859e-03    -2.918061e-03    1.730982e-04
    1.060000e+02    1.714577e-03    -2.858625e-03    1.702783e-04
    1.070000e+02    1.688428e-03    -2.797069e-03    1.662598e-04
    1.080000e+02    1.653420e-03    -2.733579e-03    1.612493e-04
    1.090000e+02    1.609788e-03    -2.668502e-03    1.555000e-04
    1.100000e+02    1.557977e-03    -2.602320e-03    1.492927e-04
    1.110000e+02    1.498610e-03    -2.535613e-03    1.429156e-04
    1.120000e+02    1.432461e-03    -2.469019e-03    1.366462e-04
    1.130000e+02    1.360414e-03    -2.403196e-03    1.307343e-04
    1.140000e+02    1.283433e-03    -2.338786e-03    1.253896e-04
    1.150000e+02    1.202527e-03    -2.276385e-03    1.207722e-04
    1.160000e+02    1.118711e-03    -2.216515e-03    1.169883e-04
    1.170000e+02    1.032986e-03    -2.159604e-03    1.140894e-04
    1.180000e+02    9.463075e-04    -2.105980e-03    1.120757e-04
    1.190000e+02    8.595694e-04    -2.055860e-03    1.109019e-04
    1.200000e+02    7.735870e-04    -2.009354e-03    1.104854e-04
    1.210000e+02    6.890870e-04    -1.966472e-03    1.107154e-04
    1.220000e+02    6.067016e-04    -1.927133e-03    1.114631e-04
    1.230000e+02    5.269660e-04    -1.891175e-03    1.125906e-04
    1.240000e+02    4.503194e-04    -1.858375e-03    1.139595e-04
    1.250000e+02    3.771089e-04    -1.828464e-03    1.154381e-04
    1.260000e+02    3.075948e-04    -1.801137e-03    1.169069e-04
    1.270000e+02    2.419579e-04    -1.776072e-03    1.182630e-04
    1.280000e+02    1.803076e-04    -1.752940e-03    1.194217e-04
    1.290000e+02    1.226903e-04    -1.731418e-03    1.203184e-04
    1.300000e+02    6.909806e-05    -1.711196e-03    1.209078e-04
    1.310000e+02    1.947700e-05    -1.691984e-03    1.211632e-04
    1.320000e+02    -2.626470e-05    -1.673518e-03    1.210742e-04
    1.330000e+02    -6.824934e-05    -1.655562e-03    1.206447e-04
    1.340000e+02    -1.066230e-04    -1.637913e-03    1.198900e-04
    1.350000e+02    -1.415494e-04    -1.620394e-03    1.188346e-04
    1.360000e+02    -1.732048e-04    -1.602863e-03    1.175097e-04
    1.370000e+02    -2.017730e-04    -1.585203e-03    1.159503e-04
    1.380000e+02    -2.274420e-04    -1.567326e-03    1.141938e-04
    1.390000e+02    -2.504002e-04    -1.549166e-03    1.122782e-04
    1.400000e+02    -2.708343e-04    -1.530680e-03    1.102405e-04
    1.410000e+02    -2.889264e-04    -1.511845e-03    1.081158e-04
    1.420000e+02    -3.048533e-04    -1.492650e-03    1.059363e-04
    1.430000e+02    -3.187843e-04    -1.473101e-03    1.037313e-04
    1.440000e+02    -3.308810e-04    -1.453214e-03    1.015263e-04
    1.450000e+02    -3.412962e-04    -1.433014e-03    9.934349e-05
    1.460000e+02    -3.501738e-04    -1.412531e-03    9.720122e-05
    1.470000e+02    -3.576487e-04    -1.391802e-03    9.511451e-05
    1.480000e+02    -3.638469e-04    -1.370866e-03    9.309514e-05
    1.490000e+02    -3.688852e-04    -1.349765e-03    9.115193e-05
    1.500000e+02    -3.728719e-04    -1.328539e-03    8.929105e-05
    1.510000e+02    -3.759071e-04    -1.307231e-03    8.751631e-05
    1.520000e+02    -3.780831e-04    -1.285883e-03    8.582953e-05
    1.530000e+02    -3.794844e-04    -1.264532e-03    8.423082e-05
    1.540000e+02    -3.801889e-04    -1.243216e-03    8.271885e-05
    1.550000e+02    -3.802675e-04    -1.221971e-03    8.129117e-05
    1.560000e+02    -3.797854e-04    -1.200828e-03    7.994446e-05
    1.570000e+02    -3.788019e-04    -1.179818e-03    7.867470e-05
    1.580000e+02    -3.773711e-04    -1.158967e-03    7.747743e-05
    1.590000e+02    -3.755421e-04    -1.138300e-03    7.634786e-05
    1.600000e+02    -3.733598e-04    -1.117840e-03    7.528108e-05
    1.610000e+02    -3.708647e-04    -1.097605e-03    7.427213e-05
    1.620000e+02    -3.680937e-04    -1.077612e-03    7.331611e-05
    1.630000e+02    -3.650802e-04    -1.057877e-03    7.240830e-05
    1.640000e+02    -3.618543e-04    -1.038412e-03    7.154416e-05
    1.650000e+02    -3.584434e-04    -1.019228e-03    7.071943e-05
    1.660000e+02    -3.548720e-04    -1.000335e-03    6.993012e-05
    1.670000e+02    -3.511624e-04    -9.817408e-04    6.917258e-05
    1.680000e+02    -3.473346e-04    -9.634508e-04    6.844341e-05
    1.690000e+02    -3.434067e-04    -9.454703e-04    6.773958e-05
    1.700000e+02    -3.393950e-04    -9.278032e-04    6.705829e-05
    1.710000e+02    -3.353141e-04    -9.104523e-04    6.639705e-05
    1.720000e+02    -3.311773e-04    -8.934193e-04    6.575362e-05
    1.730000e+02    -3.269966e-04    -8.767053e-04    6.512600e-05
    1.740000e+02    -3.227828e-04    -8.603102e-04    6.451242e-05
    1.750000e+02    -3.185457e-04    -8.442337e-04    6.391133e-05
    1.760000e+02    -3.142943e-04    -8.284745e-04    6.332138e-05
    1.770000e+02    -3.100369e-04    -8.130308e-04    6.274144e-05
    1.780000e+02    -3.057810e-04    -7.979005e-04    6.217052e-05
    1.790000e+02    -3.015335e-04    -7.830808e-04    6.160784e-05
    1.800000e+02    -2.973008e-04    -7.685684e-04    6.105274e-05
    1.810000e+02    -2.930891e-04    -7.543600e-04    6.050469e-05
    1.820000e+02    -2.889040e-04    -7.404514e-04    5.996324e-05
    1.830000e+02    -2.847508e-04    -7.268383e-04    5.942801e-05
    1.840000e+02    -2.806347e-04    -7.135160e-04    5.889863e-05
    1.850000e+02    -2.765607e-04    -7.004793e-04    5.837472e-05
    1.860000e+02    -2.725333e-04    -6.877227e-04    5.785589e-05
    1.870000e+02    -2.685572e-04    -6.752405e-04    5.734169e-05
    1.880000e+02    -2.646365e-04    -6.630266e-04    5.683164e-05
    1.890000e+02    -2.607754e-04    -6.510747e-04    5.632520e-05
    1.900000e+02    -2.569776e-04    -6.393782e-04    5.582183e-05
    1.910000e+02    -2.532465e-04    -6.279307e-04    5.532095e-05
    1.920000e+02    -2.495854e-04    -6.167255e-04    5.482204e-05
    1.930000e+02    -2.459968e-04    -6.057563e-04    5.432461e-05
    1.940000e+02    -2.424831e-04    -5.950166e-04    5.382825e-05
    1.950000e+02    -2.390458e-04    -5.845004e-04    5.333267e-05
    1.960000e+02    -2.356863e-04    -5.742018e-04    5.283771e-05
    1.970000e+02    -2.324050e-04    -5.641154e-04    5.234332e-05
    1.980000e+02    -2.292020e-04    -5.542359e-04    5.184960e-05
    1.990000e+02    -2.260767e-04    -5.445587e-04    5.135676e-05
    2.000000e+02    -2.230282e-04    -5.350791e-04    5.086511e-05
    2.010000e+02    -2.200546e-04    -5.257930e-04    5.037504e-05
    2.020000e+02    -2.171540e-04    -5.166965e-04    4.988695e-05
    2.030000e+02    -2.143238e-04    -5.077857e-04    4.940126e-05
    2.040000e+02    -2.115611e-04    -4.990572e-04    4.891837e-05
    2.050000e+02    -2.088629e-04    -4.905074e-04    4.843862e-05
    2.060000e+02    -2.062257e-04    -4.821328e-04    4.796227e-05
    2.070000e+02    -2.036458e-04    -4.739301e-04    4.748952e-05
    2.080000e+02    -2.011198e-04    -4.658958e-04    4.702049e-05
    2.090000e+02    -1.986437e-04    -4.580264e-04    4.655522e-05
    2.100000e+02    -1.962138e-04    -4.503187e-04    4.609369e-05
    2.110000e+02    -1.938263e-04    -4.427690e-04    4.563583e-05
    2.120000e+02    -1.914775e-04    -4.353740e-04    4.518155e-05
    2.130000e+02    -1.891639e-04    -4.281302e-04    4.473076e-05
    2.140000e+02    -1.868818e-04    -4.210342e-04    4.428335e-05
    2.150000e+02    -1.846280e-04    -4.140826e-04    4.383926e-05
    2.160000e+02    -1.823993e-04    -4.072722e-04    4.339844e-05
    2.170000e+02    -1.801926e-04    -4.005997e-04    4.296089e-05
    2.180000e+02    -1.780052e-04    -3.940620e-04    4.252665e-05
    2.190000e+02    -1.758345e-04    -3.876559e-04    4.209579e-05
    2.200000e+02    -1.736782e-04    -3.813783e-04    4.166839e-05
    2.210000e+02    -1.715344e-04    -3.752263e-04    4.124457e-05
    2.220000e+02    -1.694013e-04    -3.691968e-04    4.082441e-05
    2.230000e+02    -1.672775e-04    -3.632868e-04    4.040800e-05
    2.240000e+02    -1.651618e-04    -3.574934e-04    3.999538e-05
    2.250000e+02    -1.630535e-04    -3.518135e-04    3.958655e-05
    2.260000e+02    -1.609521e-04    -3.462440e-04    3.918147e-05
    2.270000e+02    -1.588573e-04    -3.407819e-04    3.878005e-05
    2.280000e+02    -1.567691e-04    -3.354241e-04    3.838218e-05
    2.290000e+02    -1.546880e-04    -3.301678e-04    3.798772e-05
    2.300000e+02    -1.526142e-04    -3.250098e-04    3.759653e-05
    2.310000e+02    -1.505486e-04    -3.199474e-04    3.720847e-05
    2.320000e+02    -1.484918e-04    -3.149779e-04    3.682344e-05
    2.330000e+02    -1.464448e-04    -3.100985e-04    3.644136e-05
    2.340000e+02    -1.444086e-04    -3.053068e-04    3.606219e-05
    2.350000e+02    -1.423841e-04    -3.006004e-04    3.568591e-05
    2.360000e+02    -1.403723e-04    -2.959773e-04    3.531256e-05
    2.370000e+02    -1.383744e-04    -2.914354e-04    3.494218e-05
    2.380000e+02    -1.363913e-04    -2.869728e-04    3.457483e-05
    2.390000e+02    -1.344241e-04    -2.825877e-04    3.421061e-05
    2.400000e+02    -1.324737e-04    -2.782786e-04    3.384957e-05
